timestamp,log_type,latitude,longitude,altitude_m,max_temp_c,hotspot_count,hotspot_size
2026-04-06 10:26:48.007941,Detection,0,0,0,78.28750000000002,1,5.5
2026-04-06 10:26:48.047788,Detection,0,0,0,79.66250000000002,1,6.5
2026-04-06 10:26:48.087909,Detection,0,0,0,80.28750000000002,1,7.0
2026-04-06 10:26:48.127550,Detection,0,0,0,77.16250000000002,1,7.5
2026-04-06 10:26:48.167971,Detection,0,0,0,77.60000000000002,1,7.0
2026-04-06 10:26:48.207646,Detection,0,0,0,81.97500000000002,1,8.5
2026-04-06 10:26:48.247921,Detection,0,0,0,77.35000000000002,1,7.0
2026-04-06 10:26:48.287687,Detection,0,0,0,75.03750000000002,1,8.5
2026-04-06 10:26:48.328087,Detection,0,0,0,75.53750000000002,1,10.0
2026-04-06 10:26:48.367658,Detection,0,0,0,81.22500000000002,1,9.0
2026-04-06 10:26:48.408134,Detection,0,0,0,73.85000000000002,1,6.5
2026-04-06 10:26:48.447699,Detection,0,0,0,75.35000000000002,1,10.0
2026-04-06 10:26:48.487843,Detection,0,0,0,72.72500000000002,1,7.5
2026-04-06 10:26:48.527462,Detection,0,0,0,74.22500000000002,1,9.0
2026-04-06 10:26:48.568043,Detection,0,0,0,76.66250000000002,1,10.5
2026-04-06 10:26:48.607619,Detection,0,0,0,75.03750000000002,1,11.5
2026-04-06 10:26:48.648068,Detection,0,0,0,73.53750000000002,1,10.5
2026-04-06 10:26:48.687702,Detection,0,0,0,74.35000000000002,1,9.0
2026-04-06 10:26:48.687910,Heartbeat,0,0,0,,,
2026-04-06 10:26:48.727699,Detection,0,0,0,74.41250000000002,1,11.0
2026-04-06 10:26:48.767642,Detection,0,0,0,74.16250000000002,1,11.0
2026-04-06 10:26:48.808066,Detection,0,0,0,76.53750000000002,1,10.5
2026-04-06 10:26:48.847543,Detection,0,0,0,77.10000000000002,1,10.0
2026-04-06 10:26:48.887982,Detection,0,0,0,76.66250000000002,1,14.0
2026-04-06 10:26:48.927562,Detection,0,0,0,75.16250000000002,1,12.5
2026-04-06 10:26:48.967949,Detection,0,0,0,75.85000000000002,1,12.5
2026-04-06 10:26:49.007647,Detection,0,0,0,80.28750000000002,1,11.0
2026-04-06 10:26:49.047949,Detection,0,0,0,82.35000000000002,1,15.5
2026-04-06 10:26:49.087460,Detection,0,0,0,81.78750000000002,1,17.0
2026-04-06 10:26:49.127733,Detection,0,0,0,78.41250000000002,1,13.5
2026-04-06 10:26:49.167664,Detection,0,0,0,81.72500000000002,1,20.0
2026-04-06 10:26:49.207910,Detection,0,0,0,81.47500000000002,1,21.0
2026-04-06 10:26:49.247646,Detection,0,0,0,70.47500000000002,1,16.5
2026-04-06 10:26:49.287895,Detection,0,0,0,73.22500000000002,1,17.0
2026-04-06 10:26:49.327589,Detection,0,0,0,76.03750000000002,1,15.5
2026-04-06 10:26:49.367914,Detection,0,0,0,80.66250000000002,1,21.5
2026-04-06 10:26:49.407589,Detection,0,0,0,86.03750000000002,1,21.0
2026-04-06 10:26:49.448065,Detection,0,0,0,79.28750000000002,1,23.5
2026-04-06 10:26:49.487616,Detection,0,0,0,77.78750000000002,1,19.5
2026-04-06 10:26:49.528099,Detection,0,0,0,77.78750000000002,1,18.0
2026-04-06 10:26:49.567602,Detection,0,0,0,77.60000000000002,1,17.5
2026-04-06 10:26:49.607837,Detection,0,0,0,81.28750000000002,1,19.0
2026-04-06 10:26:49.647510,Detection,0,0,0,88.91250000000002,1,28.5
2026-04-06 10:26:49.687863,Detection,0,0,0,79.85000000000002,1,22.0
2026-04-06 10:26:49.727743,Detection,0,0,0,81.66250000000002,1,23.0
2026-04-06 10:26:49.767989,Detection,0,0,0,83.35000000000002,1,24.5
2026-04-06 10:26:49.807669,Detection,0,0,0,86.35000000000002,1,24.5
2026-04-06 10:26:49.847973,Detection,0,0,0,81.10000000000002,1,21.5
2026-04-06 10:26:49.887591,Detection,0,0,0,84.10000000000002,1,24.5
2026-04-06 10:26:49.928190,Detection,0,0,0,82.72500000000002,1,24.0
2026-04-06 10:26:49.967657,Detection,0,0,0,79.60000000000002,1,23.5
2026-04-06 10:26:50.008022,Detection,0,0,0,80.35000000000002,1,23.5
2026-04-06 10:26:50.047513,Detection,0,0,0,81.78750000000002,1,21.5
2026-04-06 10:26:50.088015,Detection,0,0,0,85.35000000000002,1,27.0
2026-04-06 10:26:50.127763,Detection,0,0,0,81.22500000000002,1,20.0
2026-04-06 10:26:50.167695,Detection,0,0,0,83.78750000000002,1,24.5
2026-04-06 10:26:50.207573,Detection,0,0,0,81.47500000000002,1,25.0
2026-04-06 10:26:50.247922,Detection,0,0,0,82.91250000000002,1,25.5
2026-04-06 10:26:50.287444,Detection,0,0,0,84.35000000000002,1,25.5
2026-04-06 10:26:50.327808,Detection,0,0,0,84.35000000000002,1,24.5
2026-04-06 10:26:50.367593,Detection,0,0,0,82.72500000000002,1,24.0
2026-04-06 10:26:50.407932,Detection,0,0,0,84.60000000000002,1,27.0
2026-04-06 10:26:50.447601,Detection,0,0,0,83.85000000000002,1,24.5
2026-04-06 10:26:50.487836,Detection,0,0,0,82.66250000000002,1,25.0
2026-04-06 10:26:50.527504,Detection,0,0,0,85.72500000000002,1,24.0
2026-04-06 10:26:50.568073,Detection,0,0,0,82.47500000000002,1,26.0
2026-04-06 10:26:50.607675,Detection,0,0,0,82.85000000000002,1,24.5
2026-04-06 10:26:50.647934,Detection,0,0,0,79.66250000000002,1,21.5
2026-04-06 10:26:50.687512,Detection,0,0,0,80.91250000000002,1,24.5
2026-04-06 10:26:50.727941,Detection,0,0,0,83.78750000000002,1,24.0
2026-04-06 10:26:50.767738,Detection,0,0,0,80.53750000000002,1,24.0
2026-04-06 10:26:50.807902,Detection,0,0,0,85.03750000000002,1,23.0
2026-04-06 10:26:50.847724,Detection,0,0,0,79.41250000000002,1,23.5
2026-04-06 10:26:50.887982,Detection,0,0,0,81.53750000000002,1,23.0
