timestamp,log_type,latitude,longitude,altitude_m,max_temp_c,hotspot_count,hotspot_size
2026-04-06 10:26:48.207913,Detection,0,0,0,81.97500000000002,1,6.0
2026-04-06 10:26:48.328374,Detection,0,0,0,75.53750000000002,1,6.0
2026-04-06 10:26:48.367903,Detection,0,0,0,81.22500000000002,1,6.5
2026-04-06 10:26:48.447943,Detection,0,0,0,75.35000000000002,1,5.5
2026-04-06 10:26:48.568290,Detection,0,0,0,76.66250000000002,1,5.5
2026-04-06 10:26:48.688005,Heartbeat,0,0,0,,,
2026-04-06 10:26:48.767890,Detection,0,0,0,74.16250000000002,1,5.5
2026-04-06 10:26:48.808326,Detection,0,0,0,76.53750000000002,1,5.5
2026-04-06 10:26:48.847783,Detection,0,0,0,77.10000000000002,1,7.0
2026-04-06 10:26:48.888227,Detection,0,0,0,76.66250000000002,1,8.5
2026-04-06 10:26:48.927809,Detection,0,0,0,75.16250000000002,1,7.0
2026-04-06 10:26:48.968195,Detection,0,0,0,75.85000000000002,1,6.5
2026-04-06 10:26:49.007890,Detection,0,0,0,80.28750000000002,1,8.0
2026-04-06 10:26:49.048201,Detection,0,0,0,82.35000000000002,1,10.5
2026-04-06 10:26:49.091705,Detection,0,0,0,81.78750000000002,1,12.5
2026-04-06 10:26:49.127985,Detection,0,0,0,78.41250000000002,1,10.5
2026-04-06 10:26:49.167906,Detection,0,0,0,81.72500000000002,1,11.0
2026-04-06 10:26:49.208184,Detection,0,0,0,81.47500000000002,1,11.5
2026-04-06 10:26:49.247897,Detection,0,0,0,70.47500000000002,1,7.5
2026-04-06 10:26:49.288170,Detection,0,0,0,73.22500000000002,1,9.0
2026-04-06 10:26:49.327842,Detection,0,0,0,76.03750000000002,1,9.5
2026-04-06 10:26:49.368160,Detection,0,0,0,80.66250000000002,1,12.5
2026-04-06 10:26:49.407839,Detection,0,0,0,86.03750000000002,1,18.0
2026-04-06 10:26:49.448326,Detection,0,0,0,79.28750000000002,1,17.5
2026-04-06 10:26:49.487864,Detection,0,0,0,77.78750000000002,1,10.5
2026-04-06 10:26:49.528365,Detection,0,0,0,77.78750000000002,1,12.5
2026-04-06 10:26:49.567849,Detection,0,0,0,77.60000000000002,1,9.5
2026-04-06 10:26:49.608086,Detection,0,0,0,81.28750000000002,1,12.5
2026-04-06 10:26:49.647771,Detection,0,0,0,88.91250000000002,1,25.0
2026-04-06 10:26:49.688108,Detection,0,0,0,79.85000000000002,1,14.5
2026-04-06 10:26:49.727996,Detection,0,0,0,81.66250000000002,1,17.0
2026-04-06 10:26:49.768250,Detection,0,0,0,83.35000000000002,1,15.0
2026-04-06 10:26:49.807935,Detection,0,0,0,86.35000000000002,1,15.5
2026-04-06 10:26:49.848234,Detection,0,0,0,81.10000000000002,1,14.5
2026-04-06 10:26:49.887839,Detection,0,0,0,84.10000000000002,1,17.0
2026-04-06 10:26:49.928460,Detection,0,0,0,82.72500000000002,1,18.5
2026-04-06 10:26:49.967906,Detection,0,0,0,79.60000000000002,1,16.5
2026-04-06 10:26:50.008274,Detection,0,0,0,80.35000000000002,1,16.0
2026-04-06 10:26:50.047764,Detection,0,0,0,81.78750000000002,1,16.5
2026-04-06 10:26:50.088264,Detection,0,0,0,85.35000000000002,1,21.0
2026-04-06 10:26:50.132140,Detection,0,0,0,81.22500000000002,1,16.0
2026-04-06 10:26:50.167944,Detection,0,0,0,83.78750000000002,1,18.0
2026-04-06 10:26:50.207830,Detection,0,0,0,81.47500000000002,1,16.0
2026-04-06 10:26:50.248187,Detection,0,0,0,82.91250000000002,1,18.0
2026-04-06 10:26:50.287755,Detection,0,0,0,84.35000000000002,1,19.0
2026-04-06 10:26:50.328096,Detection,0,0,0,84.35000000000002,1,16.5
2026-04-06 10:26:50.367847,Detection,0,0,0,82.72500000000002,1,16.0
2026-04-06 10:26:50.408265,Detection,0,0,0,84.60000000000002,1,20.0
2026-04-06 10:26:50.447857,Detection,0,0,0,83.85000000000002,1,17.0
2026-04-06 10:26:50.488094,Detection,0,0,0,82.66250000000002,1,17.5
2026-04-06 10:26:50.527760,Detection,0,0,0,85.72500000000002,1,17.5
2026-04-06 10:26:50.568324,Detection,0,0,0,82.47500000000002,1,13.5
2026-04-06 10:26:50.607932,Detection,0,0,0,82.85000000000002,1,17.5
2026-04-06 10:26:50.648182,Detection,0,0,0,79.66250000000002,1,16.0
2026-04-06 10:26:50.687765,Detection,0,0,0,80.91250000000002,1,15.5
2026-04-06 10:26:50.728187,Detection,0,0,0,83.78750000000002,1,16.5
2026-04-06 10:26:50.767987,Detection,0,0,0,80.53750000000002,1,15.5
2026-04-06 10:26:50.808154,Detection,0,0,0,85.03750000000002,1,18.5
2026-04-06 10:26:50.847977,Detection,0,0,0,79.41250000000002,1,16.0
2026-04-06 10:26:50.888228,Detection,0,0,0,81.53750000000002,1,16.5
2026-04-06 10:26:50.927866,Detection,0,0,0,81.22500000000002,1,18.0
2026-04-06 10:26:50.968324,Detection,0,0,0,81.53750000000002,1,15.0
