timestamp,log_type,latitude,longitude,altitude_m,max_temp_c,hotspot_count,hotspot_size
2026-04-08 09:01:41.927586,Heartbeat,0,0,0,,,
2026-04-08 09:01:51.964281,Heartbeat,0,0,0,,,
2026-04-08 09:02:02.003666,Heartbeat,0,0,0,,,
2026-04-08 09:02:12.044216,Heartbeat,0,0,0,,,
2026-04-08 09:02:22.083897,Heartbeat,0,0,0,,,
2026-04-08 09:02:32.120161,Heartbeat,0,0,0,,,
2026-04-08 09:02:42.159990,Heartbeat,0,0,0,,,
2026-04-08 09:02:52.200252,Heartbeat,0,0,0,,,
2026-04-08 09:03:02.240017,Heartbeat,0,0,0,,,
2026-04-08 09:03:12.276237,Heartbeat,0,0,0,,,
2026-04-08 09:03:22.316148,Heartbeat,0,0,0,,,
2026-04-08 09:03:32.356424,Heartbeat,0,0,0,,,
2026-04-08 09:03:42.396215,Heartbeat,0,0,0,,,
2026-04-08 09:03:52.432591,Heartbeat,0,0,0,,,
2026-04-08 09:04:02.472407,Heartbeat,0,0,0,,,
2026-04-08 09:04:12.512803,Heartbeat,0,0,0,,,
2026-04-08 09:04:22.552424,Heartbeat,0,0,0,,,
2026-04-08 09:04:32.592813,Heartbeat,0,0,0,,,
2026-04-08 09:04:42.628614,Heartbeat,0,0,0,,,
2026-04-08 09:04:52.668902,Heartbeat,0,0,0,,,
2026-04-08 09:05:02.708518,Heartbeat,0,0,0,,,
2026-04-08 09:05:12.748924,Heartbeat,0,0,0,,,
2026-04-08 09:05:22.784590,Heartbeat,0,0,0,,,
2026-04-08 09:05:32.824852,Heartbeat,0,0,0,,,
2026-04-08 09:05:42.864851,Heartbeat,0,0,0,,,
2026-04-08 09:05:52.904998,Heartbeat,0,0,0,,,
2026-04-08 09:06:02.940723,Heartbeat,0,0,0,,,
2026-04-08 09:06:12.981107,Heartbeat,0,0,0,,,
2026-04-08 09:06:23.020735,Heartbeat,0,0,0,,,
2026-04-08 09:06:33.061305,Heartbeat,0,0,0,,,
2026-04-08 09:06:43.096971,Heartbeat,0,0,0,,,
2026-04-08 09:06:53.137308,Heartbeat,0,0,0,,,
2026-04-08 09:07:03.176835,Heartbeat,0,0,0,,,
2026-04-08 09:07:13.217328,Heartbeat,0,0,0,,,
2026-04-08 09:07:23.253040,Heartbeat,0,0,0,,,
2026-04-08 09:07:33.293325,Heartbeat,0,0,0,,,
2026-04-08 09:07:43.333143,Heartbeat,0,0,0,,,
2026-04-08 09:07:53.373565,Heartbeat,0,0,0,,,
2026-04-08 09:08:03.409243,Heartbeat,0,0,0,,,
2026-04-08 09:08:13.449643,Heartbeat,0,0,0,,,
2026-04-08 09:08:23.489466,Heartbeat,0,0,0,,,
2026-04-08 09:08:33.529725,Heartbeat,0,0,0,,,
2026-04-08 09:08:43.565472,Heartbeat,0,0,0,,,
2026-04-08 09:08:53.605682,Heartbeat,0,0,0,,,
2026-04-08 09:09:03.645381,Heartbeat,0,0,0,,,
2026-04-08 09:09:13.685888,Heartbeat,0,0,0,,,
2026-04-08 09:09:23.721499,Heartbeat,0,0,0,,,
2026-04-08 09:09:33.761829,Heartbeat,0,0,0,,,
2026-04-08 09:09:43.763145,Heartbeat,0,0,0,,,
2026-04-08 09:09:53.801652,Heartbeat,0,0,0,,,
2026-04-08 09:10:03.838087,Heartbeat,0,0,0,,,
2026-04-08 09:10:13.877691,Heartbeat,0,0,0,,,
2026-04-08 09:10:23.918040,Heartbeat,0,0,0,,,
2026-04-08 09:10:33.957781,Heartbeat,0,0,0,,,
2026-04-08 09:10:43.998192,Heartbeat,0,0,0,,,
2026-04-08 09:10:54.033999,Heartbeat,0,0,0,,,
2026-04-08 09:11:04.074238,Heartbeat,0,0,0,,,
2026-04-08 09:11:14.113867,Heartbeat,0,0,0,,,
2026-04-08 09:11:24.154228,Heartbeat,0,0,0,,,
2026-04-08 09:11:34.189997,Heartbeat,0,0,0,,,
2026-04-08 09:11:44.230482,Heartbeat,0,0,0,,,
2026-04-08 09:11:54.269982,Heartbeat,0,0,0,,,
2026-04-08 09:12:04.310549,Heartbeat,0,0,0,,,
2026-04-08 09:12:14.346266,Heartbeat,0,0,0,,,
2026-04-08 09:12:24.386551,Heartbeat,0,0,0,,,
2026-04-08 09:12:34.426361,Heartbeat,0,0,0,,,
2026-04-08 09:12:44.426648,Heartbeat,0,0,0,,,
2026-04-08 09:12:54.462688,Heartbeat,0,0,0,,,
2026-04-08 09:13:04.502384,Heartbeat,0,0,0,,,
2026-04-08 09:13:14.542787,Heartbeat,0,0,0,,,
2026-04-08 09:13:24.582495,Heartbeat,0,0,0,,,
2026-04-08 09:13:34.618785,Heartbeat,0,0,0,,,
2026-04-08 09:13:44.658496,Heartbeat,0,0,0,,,
2026-04-08 09:13:54.699194,Heartbeat,0,0,0,,,
2026-04-08 09:14:04.738681,Heartbeat,0,0,0,,,
2026-04-08 09:14:14.775046,Heartbeat,0,0,0,,,
2026-04-08 09:14:24.814664,Heartbeat,0,0,0,,,
2026-04-08 09:14:34.854985,Heartbeat,0,0,0,,,
2026-04-08 09:14:44.894956,Heartbeat,0,0,0,,,
2026-04-08 09:14:54.931192,Heartbeat,0,0,0,,,
2026-04-08 09:15:04.970808,Heartbeat,0,0,0,,,
2026-04-08 09:15:15.011264,Heartbeat,0,0,0,,,
2026-04-08 09:15:25.050923,Heartbeat,0,0,0,,,
2026-04-08 09:15:35.087333,Heartbeat,0,0,0,,,
2026-04-08 09:15:45.127064,Heartbeat,0,0,0,,,
2026-04-08 09:15:55.167451,Heartbeat,0,0,0,,,
2026-04-08 09:16:05.207008,Heartbeat,0,0,0,,,
2026-04-08 09:16:15.243443,Heartbeat,0,0,0,,,
2026-04-08 09:16:25.283264,Heartbeat,0,0,0,,,
2026-04-08 09:16:35.323784,Heartbeat,0,0,0,,,
2026-04-08 09:16:45.363303,Heartbeat,0,0,0,,,
2026-04-08 09:16:55.399718,Heartbeat,0,0,0,,,
2026-04-08 09:17:05.439438,Heartbeat,0,0,0,,,
2026-04-08 09:17:15.479604,Heartbeat,0,0,0,,,
2026-04-08 09:17:25.519539,Heartbeat,0,0,0,,,
2026-04-08 09:17:35.559823,Heartbeat,0,0,0,,,
2026-04-08 09:17:45.595511,Heartbeat,0,0,0,,,
2026-04-08 09:17:55.635967,Heartbeat,0,0,0,,,
2026-04-08 09:18:05.675732,Heartbeat,0,0,0,,,
2026-04-08 09:18:15.716008,Heartbeat,0,0,0,,,
2026-04-08 09:18:25.751837,Heartbeat,0,0,0,,,
2026-04-08 09:18:35.792083,Heartbeat,0,0,0,,,
2026-04-08 09:18:45.831621,Heartbeat,0,0,0,,,
2026-04-08 09:18:55.872163,Heartbeat,0,0,0,,,
2026-04-08 09:19:05.907764,Heartbeat,0,0,0,,,
2026-04-08 09:19:15.948077,Heartbeat,0,0,0,,,
2026-04-08 09:19:25.987944,Heartbeat,0,0,0,,,
2026-04-08 09:19:36.028338,Heartbeat,0,0,0,,,
2026-04-08 09:19:46.063845,Heartbeat,0,0,0,,,
2026-04-08 09:19:56.104457,Heartbeat,0,0,0,,,
2026-04-08 09:20:06.144119,Heartbeat,0,0,0,,,
2026-04-08 09:20:16.184477,Heartbeat,0,0,0,,,
2026-04-08 09:20:26.219996,Heartbeat,0,0,0,,,
2026-04-08 09:20:36.260540,Heartbeat,0,0,0,,,
2026-04-08 09:20:46.300174,Heartbeat,0,0,0,,,
2026-04-08 09:20:56.340538,Heartbeat,0,0,0,,,
2026-04-08 09:21:06.376491,Heartbeat,0,0,0,,,
2026-04-08 09:21:16.416656,Heartbeat,0,0,0,,,
2026-04-08 09:21:26.456404,Heartbeat,0,0,0,,,
2026-04-08 09:21:36.496884,Heartbeat,0,0,0,,,
2026-04-08 09:21:46.532556,Heartbeat,0,0,0,,,
2026-04-08 09:21:56.572813,Heartbeat,0,0,0,,,
2026-04-08 09:22:06.612503,Heartbeat,0,0,0,,,
2026-04-08 09:22:16.652974,Heartbeat,0,0,0,,,
2026-04-08 09:22:26.688654,Heartbeat,0,0,0,,,
2026-04-08 09:22:36.729032,Heartbeat,0,0,0,,,
2026-04-08 09:22:46.768799,Heartbeat,0,0,0,,,
2026-04-08 09:22:56.809080,Heartbeat,0,0,0,,,
2026-04-08 09:23:06.844764,Heartbeat,0,0,0,,,
2026-04-08 09:23:16.885258,Heartbeat,0,0,0,,,
2026-04-08 09:23:26.924802,Heartbeat,0,0,0,,,
2026-04-08 09:23:36.965174,Heartbeat,0,0,0,,,
2026-04-08 09:23:47.004887,Heartbeat,0,0,0,,,
2026-04-08 09:23:57.041435,Heartbeat,0,0,0,,,
2026-04-08 09:24:07.081072,Heartbeat,0,0,0,,,
2026-04-08 09:24:17.121398,Heartbeat,0,0,0,,,
2026-04-08 09:24:27.161053,Heartbeat,0,0,0,,,
2026-04-08 09:24:37.197463,Heartbeat,0,0,0,,,
2026-04-08 09:24:47.237109,Heartbeat,0,0,0,,,
2026-04-08 09:24:57.277527,Heartbeat,0,0,0,,,
2026-04-08 09:25:07.317301,Heartbeat,0,0,0,,,
2026-04-08 09:25:17.353649,Heartbeat,0,0,0,,,
2026-04-08 09:25:27.393383,Heartbeat,0,0,0,,,
2026-04-08 09:25:37.433740,Heartbeat,0,0,0,,,
2026-04-08 09:25:47.473518,Heartbeat,0,0,0,,,
2026-04-08 09:25:57.509862,Heartbeat,0,0,0,,,
2026-04-08 09:26:07.549476,Heartbeat,0,0,0,,,
2026-04-08 09:26:17.589992,Heartbeat,0,0,0,,,
2026-04-08 09:26:27.629534,Heartbeat,0,0,0,,,
2026-04-08 09:26:37.666085,Heartbeat,0,0,0,,,
2026-04-08 09:26:47.705658,Heartbeat,0,0,0,,,
2026-04-08 09:26:57.746109,Heartbeat,0,0,0,,,
2026-04-08 09:27:07.785840,Heartbeat,0,0,0,,,
2026-04-08 09:27:17.821992,Heartbeat,0,0,0,,,
2026-04-08 09:27:27.862007,Heartbeat,0,0,0,,,
2026-04-08 09:27:37.902203,Heartbeat,0,0,0,,,
2026-04-08 09:27:47.941848,Heartbeat,0,0,0,,,
2026-04-08 09:27:57.978248,Heartbeat,0,0,0,,,
2026-04-08 09:28:08.017973,Heartbeat,0,0,0,,,
2026-04-08 09:28:18.058408,Heartbeat,0,0,0,,,
2026-04-08 09:28:28.097934,Heartbeat,0,0,0,,,
2026-04-08 09:28:38.134503,Heartbeat,0,0,0,,,
2026-04-08 09:28:48.174105,Heartbeat,0,0,0,,,
2026-04-08 09:28:58.214559,Heartbeat,0,0,0,,,
2026-04-08 09:29:08.254365,Heartbeat,0,0,0,,,
2026-04-08 09:29:18.294662,Heartbeat,0,0,0,,,
2026-04-08 09:29:28.330232,Heartbeat,0,0,0,,,
2026-04-08 09:29:38.370729,Heartbeat,0,0,0,,,
2026-04-08 09:29:48.410515,Heartbeat,0,0,0,,,
2026-04-08 09:29:58.450925,Heartbeat,0,0,0,,,
2026-04-08 09:30:08.486542,Heartbeat,0,0,0,,,
2026-04-08 09:30:18.526916,Heartbeat,0,0,0,,,
2026-04-08 09:30:28.566643,Heartbeat,0,0,0,,,
2026-04-08 09:30:38.606933,Heartbeat,0,0,0,,,
2026-04-08 09:30:48.642730,Heartbeat,0,0,0,,,
2026-04-08 09:30:58.682932,Heartbeat,0,0,0,,,
2026-04-08 09:31:08.722724,Heartbeat,0,0,0,,,
2026-04-08 09:31:18.763071,Heartbeat,0,0,0,,,
