timestamp,log_type,latitude,longitude,altitude_m,max_temp_c,hotspot_count,hotspot_size
2026-04-08 08:24:56.305675,Detection,0,0,0,33.85000000000002,3,102.5
2026-04-08 08:24:56.343169,Detection,0,0,0,33.78750000000002,3,113.0
2026-04-08 08:24:56.382898,Detection,0,0,0,33.60000000000002,3,87.0
2026-04-08 08:24:56.422638,Detection,0,0,0,33.91250000000002,2,110.0
2026-04-08 08:24:56.462967,Detection,0,0,0,33.78750000000002,2,109.5
2026-04-08 08:24:56.502538,Detection,0,0,0,33.97500000000002,2,124.5
2026-04-08 08:24:56.542926,Detection,0,0,0,33.91250000000002,2,141.5
2026-04-08 08:24:56.582654,Detection,0,0,0,33.85000000000002,2,142.0
2026-04-08 08:24:56.622952,Detection,0,0,0,33.91250000000002,3,111.0
2026-04-08 08:24:56.662615,Detection,0,0,0,33.91250000000002,2,156.0
2026-04-08 08:24:56.702879,Detection,0,0,0,33.66250000000002,1,83.5
2026-04-08 08:24:56.742477,Detection,0,0,0,33.60000000000002,1,39.0
2026-04-08 08:24:56.782940,Detection,0,0,0,33.66250000000002,1,15.0
2026-04-08 08:24:56.822510,Detection,0,0,0,33.47500000000002,1,21.5
2026-04-08 08:24:56.862895,Detection,0,0,0,33.35000000000002,1,9.0
2026-04-08 08:24:58.382757,Detection,0,0,0,33.10000000000002,1,7.5
2026-04-08 08:24:58.422560,Detection,0,0,0,33.91250000000002,2,110.0
2026-04-08 08:24:58.462864,Detection,0,0,0,33.97500000000002,2,111.5
2026-04-08 08:24:58.502529,Detection,0,0,0,34.03750000000002,2,121.0
2026-04-08 08:24:58.542826,Detection,0,0,0,34.03750000000002,2,126.5
2026-04-08 08:24:58.582666,Detection,0,0,0,34.10000000000002,2,114.0
2026-04-08 08:24:58.622798,Detection,0,0,0,34.10000000000002,2,112.5
2026-04-08 08:24:58.662476,Detection,0,0,0,34.10000000000002,2,117.5
2026-04-08 08:24:58.702967,Detection,0,0,0,34.10000000000002,2,125.0
2026-04-08 08:24:58.742448,Detection,0,0,0,34.03750000000002,2,131.5
2026-04-08 08:24:58.783054,Detection,0,0,0,34.10000000000002,3,129.5
2026-04-08 08:24:58.822464,Detection,0,0,0,34.16250000000002,3,130.5
2026-04-08 08:24:58.863016,Detection,0,0,0,34.10000000000002,3,132.5
2026-04-08 08:24:58.902650,Detection,0,0,0,34.10000000000002,3,128.0
2026-04-08 08:24:58.942848,Detection,0,0,0,34.03750000000002,3,131.5
2026-04-08 08:24:58.982499,Detection,0,0,0,34.10000000000002,3,130.0
2026-04-08 08:24:59.023028,Detection,0,0,0,34.10000000000002,3,130.0
2026-04-08 08:24:59.062501,Detection,0,0,0,34.10000000000002,3,121.5
2026-04-08 08:24:59.103262,Detection,0,0,0,34.10000000000002,3,118.5
2026-04-08 08:24:59.142691,Detection,0,0,0,34.10000000000002,3,130.0
2026-04-08 08:24:59.183013,Detection,0,0,0,34.03750000000002,3,123.0
2026-04-08 08:24:59.222507,Detection,0,0,0,34.03750000000002,2,142.0
2026-04-08 08:24:59.262796,Detection,0,0,0,34.03750000000002,3,132.5
2026-04-08 08:24:59.302656,Detection,0,0,0,34.10000000000002,2,155.0
2026-04-08 08:24:59.342892,Detection,0,0,0,34.03750000000002,2,135.0
2026-04-08 08:24:59.382562,Detection,0,0,0,34.03750000000002,3,133.5
2026-04-08 08:24:59.422913,Detection,0,0,0,33.97500000000002,3,124.0
2026-04-08 08:24:59.462633,Detection,0,0,0,33.97500000000002,3,120.0
2026-04-08 08:24:59.502964,Detection,0,0,0,34.10000000000002,3,116.5
2026-04-08 08:24:59.542472,Detection,0,0,0,33.72500000000002,2,67.5
2026-04-08 08:24:59.582811,Detection,0,0,0,33.60000000000002,2,26.0
2026-04-08 08:24:59.622564,Detection,0,0,0,33.97500000000002,2,41.0
2026-04-08 08:24:59.662904,Detection,0,0,0,33.78750000000002,2,28.5
2026-04-08 08:24:59.902967,Detection,0,0,0,34.03750000000002,1,14.0
2026-04-08 08:24:59.942505,Detection,0,0,0,33.85000000000002,1,8.0
2026-04-08 08:24:59.982930,Detection,0,0,0,33.91250000000002,1,11.5
2026-04-08 08:25:01.662918,Detection,0,0,0,34.35000000000002,1,38.5
2026-04-08 08:25:01.702524,Detection,0,0,0,34.72500000000002,1,84.5
2026-04-08 08:25:01.742874,Detection,0,0,0,34.60000000000002,1,94.0
2026-04-08 08:25:01.782649,Detection,0,0,0,34.60000000000002,1,98.5
2026-04-08 08:25:01.822935,Detection,0,0,0,34.78750000000002,2,120.0
2026-04-08 08:25:01.862657,Detection,0,0,0,34.72500000000002,2,138.5
2026-04-08 08:25:01.902950,Detection,0,0,0,34.78750000000002,2,138.5
2026-04-08 08:25:01.942556,Detection,0,0,0,34.60000000000002,2,154.0
2026-04-08 08:25:01.982821,Detection,0,0,0,34.60000000000002,2,163.5
2026-04-08 08:25:02.022601,Detection,0,0,0,34.72500000000002,2,167.0
2026-04-08 08:25:02.062964,Detection,0,0,0,34.60000000000002,3,178.0
2026-04-08 08:25:02.102568,Detection,0,0,0,34.78750000000002,3,182.5
2026-04-08 08:25:02.143013,Detection,0,0,0,34.85000000000002,1,169.0
2026-04-08 08:25:02.182585,Detection,0,0,0,34.78750000000002,2,178.5
2026-04-08 08:25:02.222790,Detection,0,0,0,34.78750000000002,2,193.5
2026-04-08 08:25:02.262605,Detection,0,0,0,34.47500000000002,3,191.0
2026-04-08 08:25:02.302894,Detection,0,0,0,34.28750000000002,1,118.0
2026-04-08 08:25:02.342583,Detection,0,0,0,34.72500000000002,1,150.0
2026-04-08 08:25:02.382950,Detection,0,0,0,34.72500000000002,2,145.5
2026-04-08 08:25:02.422462,Detection,0,0,0,34.41250000000002,1,110.5
2026-04-08 08:25:02.462991,Detection,0,0,0,34.47500000000002,2,145.0
2026-04-08 08:25:02.502540,Detection,0,0,0,34.60000000000002,2,156.0
2026-04-08 08:25:02.542831,Detection,0,0,0,34.10000000000002,1,98.5
2026-04-08 08:25:02.582588,Detection,0,0,0,34.47500000000002,2,272.0
2026-04-08 08:25:02.623055,Detection,0,0,0,34.78750000000002,4,385.5
2026-04-08 08:25:02.662707,Detection,0,0,0,34.72500000000002,4,378.0
2026-04-08 08:25:02.703019,Detection,0,0,0,34.72500000000002,4,379.5
2026-04-08 08:25:02.742579,Detection,0,0,0,34.78750000000002,4,379.5
2026-04-08 08:25:02.782855,Detection,0,0,0,34.72500000000002,4,389.0
2026-04-08 08:25:02.822590,Detection,0,0,0,34.72500000000002,4,362.5
2026-04-08 08:25:02.862990,Detection,0,0,0,34.60000000000002,4,328.5
2026-04-08 08:25:02.902759,Detection,0,0,0,34.72500000000002,2,234.0
2026-04-08 08:25:02.943049,Detection,0,0,0,34.78750000000002,3,289.5
2026-04-08 08:25:02.982546,Detection,0,0,0,34.85000000000002,4,340.0
2026-04-08 08:25:03.022949,Detection,0,0,0,34.78750000000002,4,334.5
2026-04-08 08:25:03.062756,Detection,0,0,0,34.78750000000002,4,316.5
2026-04-08 08:25:03.103103,Detection,0,0,0,34.85000000000002,4,327.0
2026-04-08 08:25:03.142633,Detection,0,0,0,34.85000000000002,4,319.5
2026-04-08 08:25:03.183050,Detection,0,0,0,34.78750000000002,4,329.0
2026-04-08 08:25:03.222667,Detection,0,0,0,34.85000000000002,4,326.0
2026-04-08 08:25:03.263014,Detection,0,0,0,34.85000000000002,4,329.0
2026-04-08 08:25:03.302843,Detection,0,0,0,34.85000000000002,4,332.0
2026-04-08 08:25:03.342956,Detection,0,0,0,34.91250000000002,4,364.0
2026-04-08 08:25:03.382688,Detection,0,0,0,34.91250000000002,4,368.5
2026-04-08 08:25:03.423059,Detection,0,0,0,34.91250000000002,4,369.0
2026-04-08 08:25:03.462729,Detection,0,0,0,34.85000000000002,4,324.0
2026-04-08 08:25:03.503045,Detection,0,0,0,34.85000000000002,4,332.0
2026-04-08 08:25:03.542648,Detection,0,0,0,34.85000000000002,4,336.5
